Variable;Uncorrelated_Estimate;Uncorrelated_Std. Error;Uncorrelated_t-value;Uncorrelated_Pr(>|t|);Correlated_Estimate;Correlated_Std. Error;Correlated_t-value;Correlated_Pr(>|t|)
h2.ProviderISO_GBR;-0.452140983153467;0.129340564422304;-3.49573998824686;0.000472749119066584;-0.516439944225801;0.12609582808979;-4.09561483555234;4.21049452747901e-05
h2.ProviderISO_IRL;-0.272321579371803;0.100274305998766;-2.71576628388885;0.00661225781889518;-0.309193707535813;0.0977839701931933;-3.16200811774091;0.00156685196382922
h2.ProviderISO_ITA;-0.54600107294076;0.130137235880226;-4.1955791457203;2.72175221400772e-05;-0.6265384719996;0.126850632666881;-4.93918287065178;7.84506157369691e-07
h2.ProviderISO_JPN;-0.389861034273766;0.130807306867302;-2.98042245200615;0.00287851109848325;-0.462839663836729;0.127491388185694;-3.63036021823366;0.000283025949294524
h2.ProviderISO_KOR;-0.407636715058279;0.10558020296887;-3.86091997927365;0.000112960897016734;-0.428403152955687;0.102943201758673;-4.16154875345707;3.16096494403784e-05
h2.ProviderISO_LUX;0.088616554310012;0.0551060584856598;1.60810910352212;0.107811285766132;0.0999660550180241;0.0537623308905632;1.85940701160282;0.0629694687058195
h2.ProviderISO_NLD;-0.294714946957879;0.121084681887992;-2.43395731287052;0.0149347562614319;-0.362715489555047;0.118041661885976;-3.07277518597983;0.00212078193510412
h2.ProviderISO_NOR;-0.176841574780375;0.0955617065113292;-1.85054852237711;0.0642345313021699;-0.208152445891265;0.0931793883725611;-2.23388937754136;0.0254903526713586
h2.ProviderISO_NZL;-0.0628695759339613;0.0812559305355054;-0.773722921140999;0.439094662336882;-0.10267534938068;0.0792406975291504;-1.29574010050717;0.195065040883281
h2.ProviderISO_PRT;-0.366848086299758;0.0978246012140647;-3.75005961431933;0.000176792535597103;-0.391841373357699;0.0954450809450636;-4.10541192356718;4.03595040352478e-05
h2.ProviderISO_SWE;-0.204658034474172;0.106005073515975;-1.93064376719036;0.0535271214158022;-0.257902192134072;0.103341894203753;-2.49562091077584;0.0125736895406754
h2.Provider Population;-2.47854289829475;0.763078059942567;-3.2480856525757;0.00116184290274801;-2.88835875773941;0.743872647757296;-3.88286727096034;0.000103231924019509
h2.Recipient debt to GDP;-0.0719854934516722;0.0236384865876274;-3.0452665903472;0.0023247414556502;-0.0729128882609782;0.0230276025682767;-3.16632563224035;0.00154377869373201
h2.Recipient Fiscal Bal;-0.108711942067889;0.0868655120324816;-1.25149716526437;0.210753147246998;-0.0896462968106916;0.084623397945438;-1.05935591086158;0.28943772079741
h2.Recipient GDP;-0.0156562022843514;0.00927040071544965;-1.6888377066872;0.0912505356356692;-0.0151803394274768;0.00903473758500285;-1.6802191856325;0.0929146778271113
h2.RecipientISO_BDI;0.0576922725928442;0.0321259771963207;1.79581378148558;0.072524138181195;0.0715677517768408;0.031289233019099;2.28729645540227;0.0221785252491409
h2.RecipientISO_BEN;0.188679584497442;0.0245019445643873;7.70059633436936;1.35447209004269e-14;0.187747570840717;0.0238667877589792;7.86647841916147;3.5527136788005e-15
h2.RecipientISO_BFA;0.0659153351012377;0.0228563025594674;2.88390193163306;0.00392781050882474;0.0875602817357474;0.0222699583044329;3.9317667567576;8.43238588092987e-05
h2.RecipientISO_BGD;0.0511808461459622;0.123100483592173;0.415764785421333;0.677582129386896;0.0739665649665615;0.119941661238111;0.616687848100766;0.5374406380232
h2.RecipientISO_BTN;0.0804363955304018;0.0391416442186413;2.05500809013265;0.0398782233113326;0.0890268842385932;0.0381244905023677;2.33516259667953;0.0195349282740027
