"Variable","Uncorrelated_Estimate","Uncorrelated_Std. Error","Uncorrelated_t-value","Uncorrelated_Pr(>|t|)","Correlated_Estimate","Correlated_Std. Error","Correlated_t-value","Correlated_Pr(>|t|)"
"corr12",NA,NA,NA,NA,0.475423742304706,0.0272368745338381,17.4551504326995,0
"h1.(Intercept)",-2.82948997802265,0.328463835497902,-8.61431205579624,0,-2.59252021765887,0.32644862228137,-7.9415872535812,1.99840144432528e-15
"h1.Colonial Ties",0.872401670716647,0.0417873920576806,20.8771504455804,0,0.8486864408986,0.0417087026894483,20.3479462599853,0
"h1.Common Language",0.640913269912612,0.0221536156924567,28.9304138344714,0,0.63933660079235,0.0221594273151126,28.8516752577052,0
"h1.Common Religion",0.708225184211167,0.0424990641064967,16.6644889505438,0,0.746829924196124,0.0425832905589572,17.5380980284304,0
"h1.CPIAbudget",0.00851589982256529,0.0169680670044446,0.501878017120905,0.615753329469886,0.00457296130706931,0.0169312111661248,0.27009061916484,0.787090538838657
"h1.CPIAPublicAdm",0.292368929960118,0.0196263312953306,14.8967693228371,0,0.299017141680649,0.01957175272575,15.2779950712968,0
"h1.Distance",-0.50248371936918,0.0163445912426438,-30.7431193542594,0,-0.510752132806549,0.0162946881146411,-31.3447013660623,0
"h1.EIA",0.0888842980779742,0.00782406477619516,11.3603734913349,0,0.0833307603537934,0.00780179727918378,10.6809697011906,0
"h1.Investment Agreement",0.132569015603727,0.0175473757601024,7.55491974504532,4.19664303308309e-14,0.144931585982189,0.0174779020546425,8.29227589953751,2.22044604925031e-16
"h1.MDBDummy",0.0367734398647189,0.00365238583166404,10.068333839737,0,0.0363655749087445,0.00363977567729616,9.99115828362231,0
"h1.INDC15",0.168169838299671,0.0786877436091501,2.13717957316183,0.0325833887953175,0.130633015728851,0.0771251193907599,1.69378040203723,0.0903070195049456
"h1.INDC16",-0.0990454816344521,0.0260769681360381,-3.79819774744335,0.000145752023157142,-0.109909107881301,0.0256636363105553,-4.28267867231645,1.84656746156087e-05
"h1.INDC17",-0.168930235496378,0.0326912321922815,-5.16744778853159,2.3731222964507e-07,-0.178713575674107,0.0320167812985391,-5.58187201916708,2.37943447167765e-08
"h1.INDC18",0.141695945654904,0.0448589670764174,3.1586983582017,0.00158475422942317,0.157989482007976,0.0435877440573284,3.62463085495276,0.000289374477620896
"h1.NDCActOnly",0.428164916556076,0.0191084310183352,22.4071205084937,0,0.432666788382129,0.0190973264965148,22.6558826682409,0
"h1.NDCnonGHG",0.127582352700981,0.0176538707326934,7.22687701936717,4.9427129056312e-13,0.121916183655572,0.0176249795115915,6.9172383193632,4.60542715075007e-12
"h1.Provider GDP",0.778024427940644,0.0780924033828394,9.9628695524514,0,0.732350524887948,0.0777231550770942,9.42255270210691,0
"h1.ProviderISO_ARE",-1.69644437160949,0.185501869071192,-9.14516053182418,0,-1.72114013109861,0.185388090463924,-9.28398435299458,0
"h1.ProviderISO_AUS",-0.241718274129721,0.253530833655205,-0.953407799141509,0.340383491360347,-0.122099830346141,0.252269062220975,-0.484006359207013,0.628381356028002
"h1.ProviderISO_AUT",-0.232809283378883,0.185824314091743,-1.25284618709231,0.210261689104095,-0.164850147047429,0.184896863424512,-0.891578926728159,0.372618669548002
