"Variable","Uncorrelated_Estimate","Uncorrelated_Std. Error","Uncorrelated_t-value","Uncorrelated_Pr(>|t|)","Correlated_Estimate","Correlated_Std. Error","Correlated_t-value","Correlated_Pr(>|t|)"
"corr12",NA,NA,NA,NA,-0.701295256381654,0.0371794954596638,-18.8624199363462,0
"h1.(Intercept)",-2.78469888647173,NA,NA,NA,-2.84886962401346,0.30009405513655,-9.49325578181532,0
"h1.colony",0.842276110433719,NA,NA,NA,0.785722665869476,0.0341548729588781,23.0047017541384,0
"h1.comrelig",0.349834238750019,NA,NA,NA,0.362234330921782,0.0421809101778961,8.58763666772659,0
"h1.CPIAbudget",0.185738667707193,NA,NA,NA,0.180345803574322,0.0129178857669099,13.9609380999707,0
"h1.distw",-0.369316633565474,NA,NA,NA,-0.37290074328865,0.0148368551861078,-25.1334085701537,0
"h1.EIA",0.0550145748426346,NA,NA,NA,0.0524344150629586,0.00737524563340279,7.10951440389741,1.16462395283179e-12
"h1.MDBDummy",0.441102608845718,NA,NA,NA,0.438796006222445,0.0130767308076113,33.5554820756151,0
"h1.NDC16",-0.202145119347575,NA,NA,NA,-0.183408415759473,0.0279166043226753,-6.56986837079249,5.03597163969971e-11
"h1.NDC17",-0.15827029165707,NA,NA,NA,-0.133674308749149,0.0337097622097065,-3.96544798855502,7.3258225930406e-05
"h1.NDC18",0.140427108309101,NA,NA,NA,0.121609013523044,0.045494993035437,2.67301971951772,0.00751718314753935
"h1.NDCActOnly",0.108960973154414,NA,NA,NA,0.109147982308807,0.01788254875482,6.10360322822481,1.03703534648503e-09
"h1.NDCnonGHG",-0.0363271247556278,NA,NA,NA,-0.0347113770390499,0.0171627302381363,-2.02248573259747,0.0431261960767688
"h1.ProviderGDPtot",0.442325899427446,NA,NA,NA,0.45421688272678,0.0277672597754551,16.3580017041612,0
"h1.ProviderISO_ARE",-14.9050979432149,NA,NA,NA,-0.815040983347576,0.180609566252444,-4.51272321981199,6.40005192797943e-06
"h1.ProviderISO_AUS",1.13512489989598,NA,NA,NA,1.15755992064361,0.0761644904091265,15.1981574934151,0
"h1.ProviderISO_AUT",0.428392032377582,NA,NA,NA,0.467573197826318,0.112423924887942,4.15901862786209,3.19617836237462e-05
"h1.ProviderISO_BEL",1.17524881283816,NA,NA,NA,1.20909399829792,0.102336224055222,11.8149170487811,0
"h1.ProviderISO_CAN",0.681027967932327,NA,NA,NA,0.719335386576887,0.0729523312634526,9.86034817693698,0
"h1.ProviderISO_CHE",0.780199108530947,NA,NA,NA,0.813384157595444,0.095887139693313,8.48272417132251,0
"h1.ProviderISO_CZE",0.707954725740708,NA,NA,NA,0.755357066852283,0.130474044271187,5.78932822287852,7.06684866180751e-09
"h1.ProviderISO_DEU",0.780359273630111,NA,NA,NA,0.79854849882446,0.053465516353813,14.9357670753611,0
"h1.ProviderISO_DNK",0.53137382790687,NA,NA,NA,0.580276413057086,0.119096417018757,4.87232468937915,1.10292711763549e-06
"h1.ProviderISO_ESP",0.628243314740037,NA,NA,NA,0.659304606571755,0.0786884167468115,8.37867419156671,0
"h1.ProviderISO_FIN",1.04631018529755,NA,NA,NA,1.09423154671685,0.121573549927415,9.00057247131598,0
"h1.ProviderISO_FRA",-0.0742764084904465,NA,NA,NA,-0.0146849335688007,0.0659040952197504,-0.222822777853717,0.823673439482871
"h1.ProviderISO_GBR",-0.148569322086789,NA,NA,NA,-0.0890191455010436,0.0659924679492433,-1.34892887426957,0.177359812758864
"h1.ProviderISO_GRC",-0.379119858575165,NA,NA,NA,-0.330367186597756,0.176738758736514,-1.86924016531243,0.0615894085245836
"h1.ProviderISO_IRL",1.30955727633664,NA,NA,NA,1.35024945634667,0.118173724292114,11.4259702352189,0
"h1.ProviderISO_ISL",1.45125962159216,NA,NA,NA,1.52784077631091,0.200002535644736,7.63910703124691,2.19824158875781e-14
"h1.ProviderISO_ITA",0.380848948377831,NA,NA,NA,0.401350336410199,0.068800533082262,5.8335352711631,5.42651301671526e-09
"h1.ProviderISO_JPN",0.733374477179725,NA,NA,NA,0.751430524817924,0.047113067575358,15.9495138714116,0
"h1.ProviderISO_KOR",1.11963388760904,NA,NA,NA,1.14266053330271,0.0767018526822335,14.8974306792382,0
"h1.ProviderISO_LUX",1.45165793228564,NA,NA,NA,1.51478995523746,0.160327101787079,9.44812161108709,0
"h1.ProviderISO_NLD",0.359976930613175,NA,NA,NA,0.395568814837985,0.093088989781925,4.24936198969035,2.14380241374545e-05
"h1.ProviderISO_NOR",1.22828284047138,NA,NA,NA,1.27134372520532,0.105446167397171,12.0568035480768,0
"h1.ProviderISO_NZL",0.813827346218248,NA,NA,NA,0.867969724700749,0.136976786420687,6.33661912636071,2.34861685655119e-10
"h1.ProviderISO_POL",0.0265928719463069,NA,NA,NA,0.063101718022138,0.11335121027604,0.55669205356051,0.577737847135052
"h1.ProviderISO_PRT",0.246306829384647,NA,NA,NA,0.307019713212941,0.13521155813662,2.27066174995723,0.0231674622255269
"h1.ProviderISO_SVN",0.454031146210661,NA,NA,NA,0.518662060897509,0.194126425481657,2.67177464176054,0.00754513012243541
"h1.ProviderISO_SWE",1.01471156568704,NA,NA,NA,1.04988381992273,0.100872097757426,10.4080696571558,0
"h1.RecipientPop",0.998164906634939,NA,NA,NA,0.99702961494011,0.0474300062441611,21.0210728163851,0
"h2.(Intercept)",-1.79348290122026,NA,NA,NA,-1.09504811669141,0.466946989631882,-2.34512298185003,0.0190208045033944
"h2.Agri",0.0237295929457013,NA,NA,NA,0.0226994454608882,0.00520789431062749,4.3586609303047,1.30860676359479e-05
"h2.comlang",0.0390064702624627,NA,NA,NA,0.0194657059850938,0.00652503500255312,2.98323395621284,0.00285219880004894
"h2.comrelig",0.0661356158309781,NA,NA,NA,-0.0165629232012994,0.0214424952635085,-0.77243450436884,0.439857124363939
"h2.CPIAPublicAdm",0.0246595917236763,NA,NA,NA,0.0187164463365361,0.0129384577961992,1.4465747488108,0.148016062682468
"h2.Disaster",-0.0388064605934931,NA,NA,NA,-0.0425142326950159,0.0084214503370431,-5.04832671256283,4.45696478834634e-07
"h2.EnvProtect",-0.0529858922194846,NA,NA,NA,-0.0517779023693083,0.00611301226198665,-8.47011263027979,0
"h2.InvestAgree",0.0248148368206248,NA,NA,NA,0.0106065121196798,0.00528911992803355,2.0053453625551,0.0449261384331876
"h2.MDBDummy",0.00385832412603989,NA,NA,NA,-0.047742189369491,0.00671297906596552,-7.11192287363767,1.14441789378361e-12
"h2.MultiSec",-0.0199035974346076,NA,NA,NA,-0.0196869923704871,0.0064028463290593,-3.07472510797858,0.00210696652486941
"h2.Providerdebt",-0.19458200264862,NA,NA,NA,-0.150387323231882,0.0298493910038503,-5.03820406964026,4.69920273804547e-07
"h2.ProviderfisB",-0.141233834444505,NA,NA,NA,-0.207786104483897,0.122831966543974,-1.69162890027907,0.0907167525584132
"h2.ProviderISO_ARE",2.92808748469275,NA,NA,NA,2.77783561342685,0.451429295352272,6.15342345307734,7.58279883328328e-10
"h2.ProviderISO_AUS",2.54554029318122,NA,NA,NA,2.09379352119977,0.426750040694793,4.9063698219943,9.27775164694111e-07
"h2.ProviderISO_AUT",2.70756698727557,NA,NA,NA,2.34531028493391,0.448788962265999,5.22586445328804,1.73343315923447e-07
"h2.ProviderISO_BEL",2.76013547230068,NA,NA,NA,2.29714409527205,0.446232368909235,5.14786522745349,2.63467673233819e-07
"h2.ProviderISO_CAN",2.37437418974957,NA,NA,NA,1.99932277861562,0.409193574980152,4.88600726126405,1.02901404641642e-06
"h2.ProviderISO_CHE",2.72851419940187,NA,NA,NA,2.34060428169499,0.448266054932238,5.22146224533733,1.77515823596153e-07
"h2.ProviderISO_CZE",2.58126841225613,NA,NA,NA,2.235356954657,0.445557187782805,5.01699224241147,5.24866861972839e-07
"h2.ProviderISO_DEU",2.14738700773131,NA,NA,NA,1.76243342918245,0.343531396885486,5.13034163736117,2.89216787630053e-07
"h2.ProviderISO_DNK",2.82025546547755,NA,NA,NA,2.47417063646382,0.452175601610477,5.47170308979911,4.45731154208318e-08
"h2.ProviderISO_ESP",2.35611416990533,NA,NA,NA,1.94829351361634,0.394830591042252,4.93450496951957,8.03542998362161e-07
"h2.ProviderISO_FIN",2.7428339807535,NA,NA,NA,2.33608908310218,0.45311175777176,5.15565761213133,2.52742346829038e-07
"h2.ProviderISO_FRA",2.17383214799816,NA,NA,NA,1.80653909642127,0.366177425039409,4.93350756460983,8.07659125801052e-07
