"Variable","Uncorrelated_Estimate","Uncorrelated_Std. Error","Uncorrelated_t-value","Uncorrelated_Pr(>|t|)","Correlated_Estimate","Correlated_Std. Error","Correlated_t-value","Correlated_Pr(>|t|)"
"corr12",NA,NA,NA,NA,-0.890878204603659,0.014901876932963,-59.7829527522828,0
"h1.(Intercept)",-0.698097269726107,0.442580536254858,-1.5773338692963,0.114718723092873,-0.224553614236401,0.412134952731648,-0.544854574328264,0.585853540683823
"h1.colony",0.0786491783833938,0.0463646057408461,1.6963193610014,0.0898254158325167,0.183776875754254,0.039224238665699,4.68528853601343,2.79565808525284e-06
"h1.comrelig",-0.229294711802089,0.0767958938296023,-2.98576786293883,0.0028286728169451,-0.262770202117102,0.0745992734786969,-3.52242307282175,0.000427621125326016
"h1.CPIAbudget",0.0451602035621836,0.0268602927579912,1.68129975235464,0.0927047059790154,0.0567246771204147,0.0243900426350736,2.32573095378042,0.0200329080996602
"h1.distw",0.0403646927198437,0.0305502768725594,1.32125456303474,0.186416498647895,-0.0595746342541311,0.0256978570306349,-2.31827246073908,0.0204345181244003
"h1.EIA",0.0095872885047641,0.0120866281294459,0.793214484807982,0.427652869738458,0.03058778102738,0.0102266897134127,2.99097575897534,0.00278087567764063
"h1.MDBDummy",0.011713926674158,0.00475156370033532,2.4652782563625,0.0136906886056611,0.011714656353017,0.00459084124993262,2.55174503217442,0.0107184925077428
"h1.NDC16",-0.00573245499652097,0.0445089809087685,-0.128793220592288,0.897521270035429,0.0332947454505519,0.0379530646907089,0.877261051824956,0.380344862035003
"h1.NDC17",-0.0530834429011493,0.0537753714931484,-0.98713298350552,0.323577450062425,-0.0962680144394668,0.0442237332593895,-2.17684051852469,0.0294924687151521
"h1.NDC18",-0.421744614088624,0.0732377718995175,-5.75856696824774,8.48310111045691e-09,-0.233566561482317,0.0617454817725176,-3.78273121817757,0.000155116888419515
"h1.NDCActOnly",-0.131803006354633,0.0309557882065998,-4.25778227564343,2.06464879917156e-05,-0.122098441871695,0.0298883916624252,-4.08514594062931,4.40491215438765e-05
"h1.NDCnonGHG",-0.103757475554692,0.027460372315766,-3.77844387401553,0.000157811409481567,-0.0821641080356182,0.0267921643913689,-3.06672155468288,0.00216420355910896
"h1.ProviderGDPtot",-0.00470928880059447,0.0377576501681189,-0.124724096431478,0.900741980164346,0.0317847654757465,0.0362586242946032,0.876612560297205,0.380697114624371
"h1.ProviderISO_AUS",0.518370527635088,0.108810794239638,4.76396235554959,1.89827933794184e-06,0.572215039620898,0.105137338906046,5.44254824760445,5.25237280335489e-08
"h1.ProviderISO_AUT",-0.301192986958098,0.156946862554957,-1.91907618957741,0.0549746923185939,-0.257022964110173,0.152686062513255,-1.683342669786,0.0923087746377325
"h1.ProviderISO_BEL",0.163002854392406,0.146517820890433,1.11251213949121,0.265918013598605,0.264691208591472,0.141916938977012,1.86511356924312,0.0621654869660231
