trim_lo,trim_hi,n_trimmed,covariate,estimate,se,convergence,label
0.05,0.95,6040,wto,-0.697683636144523,10.9253311948066,0.593333333333333,adapt
0.05,0.95,6040,EIA,-0.120962064744723,2.11234175641121,0.593333333333333,adapt
0.05,0.95,6040,InvestAgree,9.8888748313039,3.07401150308165,0.593333333333333,adapt
0.05,0.95,6040,MDBDummy,54.1981727595131,5.78507102069986,0.593333333333333,adapt
0.05,0.95,6040,NDCActOnly,-3.77197139041244,6.93670626128036,0.593333333333333,adapt
0.05,0.95,6040,NDCnonGHG,-2.33189720181807,10.1346088876962,0.593333333333333,adapt
0.05,0.95,6040,NDC15,9.16409374970455,4.84690882350572,0.593333333333333,adapt
0.05,0.95,6040,NDC16,9.67106210371007,8.88361166950334,0.593333333333333,adapt
0.05,0.95,6040,NDC17,17.1891206912195,8.10259791089759,0.593333333333333,adapt
0.05,0.95,6040,NDC18,11.6776359603268,13.5390808711103,0.593333333333333,adapt
0.05,0.95,6040,RecipientWRIVul,-10.7720254967664,37.556492463912,0.593333333333333,adapt
0.05,0.95,6040,CPIAPublicAdm,-0.549060275268144,8.66398577631288,0.593333333333333,adapt
0.05,0.95,6040,CPIAbudget,2.30636433203304,6.22025904585942,0.593333333333333,adapt
0.05,0.95,6040,RecipientGDPtot,5.97766151151543,3.30998818024187,0.593333333333333,adapt
0.05,0.95,6040,ProviderGDPtot,0.671266031480942,2.38769944462662,0.593333333333333,adapt
0.05,0.95,6040,RecipientPop,-13.7330317519319,132.906216475181,0.593333333333333,adapt
0.05,0.95,6040,ProviderPop,10.5063261141376,26.7896110995479,0.593333333333333,adapt
0.05,0.95,6040,Recipientdebt,14.9695176712174,17.5671270412316,0.593333333333333,adapt
0.05,0.95,6040,Providerdebt,13.1832151222877,4.37710889755151,0.593333333333333,adapt
0.05,0.95,6040,RecipientfisB,24.6815901404176,48.1993097757361,0.593333333333333,adapt
0.05,0.95,6040,ProviderfisB,176.799240870851,45.5133450101287,0.593333333333333,adapt
0.05,0.95,6040,distw,6.41834535939347,4.0982866146974,0.593333333333333,adapt
0.1,0.9,9018,colony,4.9279746935738,4.73645437254468,0.59,adapt
0.1,0.9,9018,comlang,10.1950592922397,3.83411161084259,0.59,adapt
0.1,0.9,9018,comrelig,-28.9849909295444,12.6538355620836,0.59,adapt
0.1,0.9,9018,wto,0.0253699636252951,11.8936993008701,0.59,adapt
0.1,0.9,9018,EIA,-1.00875909027377,2.21987723173685,0.59,adapt
0.1,0.9,9018,InvestAgree,10.0034158314657,3.11088429878259,0.59,adapt
0.1,0.9,9018,MDBDummy,54.7286371918323,6.25016359318269,0.59,adapt
0.1,0.9,9018,NDCActOnly,-1.85734086337688,7.19343206993367,0.59,adapt
0.1,0.9,9018,NDCnonGHG,-2.89776028930447,10.1019482846232,0.59,adapt
0.1,0.9,9018,NDC15,-0.978358294792313,7.12239642541847,0.59,adapt
0.1,0.9,9018,NDC16,11.387526764594,9.30931650392589,0.59,adapt
0.1,0.9,9018,NDC17,17.3794749049329,8.33204560487078,0.59,adapt
0.1,0.9,9018,NDC18,11.6916003483233,13.6728793888268,0.59,adapt
0.1,0.9,9018,RecipientWRIVul,-10.9645773929638,39.2660115366998,0.59,adapt
0.1,0.9,9018,CPIAPublicAdm,0.376788455747444,8.71700393535879,0.59,adapt
0.1,0.9,9018,CPIAbudget,1.62024773966454,6.69485777124036,0.59,adapt
0.1,0.9,9018,RecipientGDPtot,5.99111480440998,3.2969905832337,0.59,adapt
0.1,0.9,9018,ProviderGDPtot,-1.10361987797355,2.24182564019289,0.59,adapt
0.1,0.9,9018,RecipientPop,-14.8019925233236,132.92720250023,0.59,adapt
0.1,0.9,9018,ProviderPop,25.0293836490011,27.5431107836697,0.59,adapt
0.1,0.9,9018,Recipientdebt,12.5832975069275,18.1417031615202,0.59,adapt
0.1,0.9,9018,Providerdebt,16.9893640537092,5.38672757870234,0.59,adapt
0.1,0.9,9018,RecipientfisB,21.9515137719389,58.9532412649405,0.59,adapt
0.1,0.9,9018,ProviderfisB,169.802859839925,48.5971666339049,0.59,adapt
0.1,0.9,9018,distw,6.63899465126939,4.42786926932439,0.59,adapt
0.01,0.99,753,colony,81.2462338485284,24.5391171669148,0.85,miti
0.01,0.99,753,comlang,-15.7711220387898,12.3221317774776,0.85,miti
0.01,0.99,753,comrelig,-12.7344851877263,23.2263264339303,0.85,miti
0.01,0.99,753,wto,15.472658822483,11.749570417154,0.85,miti
0.01,0.99,753,EIA,-6.3701063724618,6.30957555958005,0.85,miti
0.01,0.99,753,InvestAgree,-5.44154739772364,9.36541028803424,0.85,miti
0.01,0.99,753,MDBDummy,-9.7785041951325,10.2150630181081,0.85,miti
0.01,0.99,753,NDCActOnly,20.1579415118958,9.73239618079979,0.85,miti
0.01,0.99,753,NDCnonGHG,28.6194420577883,11.5210284587351,0.85,miti
0.01,0.99,753,NDC15,17.9141924645796,8.71128053828054,0.85,miti
0.01,0.99,753,NDC16,3.84548923666962,14.3747932557042,0.85,miti
0.01,0.99,753,NDC17,29.2082470015159,35.6733400220734,0.85,miti
0.01,0.99,753,NDC18,120.779675442865,35.37057239846,0.85,miti
0.01,0.99,753,RecipientWRIVul,12.7868402434577,53.0659301991673,0.85,miti
0.01,0.99,753,CPIAPublicAdm,30.4410455710741,12.9382829535061,0.85,miti
0.01,0.99,753,CPIAbudget,-23.3713332497431,10.9546679370102,0.85,miti
0.01,0.99,753,RecipientGDPtot,10.3503248687467,4.32120592779122,0.85,miti
0.01,0.99,753,ProviderGDPtot,-3.52763141043949,5.65673850134103,0.85,miti
0.01,0.99,753,RecipientPop,-86.2812693489369,175.336875967285,0.85,miti
0.01,0.99,753,ProviderPop,358.578898953614,136.745020906965,0.85,miti
0.01,0.99,753,Recipientdebt,-42.7000478248494,26.1058837854842,0.85,miti
0.01,0.99,753,Providerdebt,-5.80050409641065,6.99444318494049,0.85,miti
0.01,0.99,753,RecipientfisB,-117.151097767828,103.446464020245,0.85,miti
0.01,0.99,753,ProviderfisB,300.997032798968,88.9279432165338,0.85,miti
0.01,0.99,753,distw,-11.6537592722815,8.18490858004022,0.85,miti
0.05,0.95,5265,colony,25.8786646374403,9.64421352934437,0.85,miti
0.05,0.95,5265,comlang,12.4863859292397,5.79005415718763,0.85,miti
0.05,0.95,5265,comrelig,-16.0881493395085,15.1501875149879,0.85,miti
0.05,0.95,5265,wto,12.5536614900047,9.05448053548799,0.85,miti
0.05,0.95,5265,EIA,3.64626900233074,3.21397668261388,0.85,miti
0.05,0.95,5265,InvestAgree,7.29089257470749,3.76564129817225,0.85,miti
0.05,0.95,5265,MDBDummy,16.369126237024,3.35267435712059,0.85,miti
0.05,0.95,5265,NDCActOnly,7.03239275150572,8.0792550988751,0.85,miti
0.05,0.95,5265,NDCnonGHG,16.6624383185841,9.71872195462679,0.85,miti
0.05,0.95,5265,NDC15,13.9084668865231,6.35481264462487,0.85,miti
0.05,0.95,5265,NDC16,12.1852075472708,8.75173137366654,0.85,miti
0.05,0.95,5265,NDC17,1.82047561481442,11.6143353627955,0.85,miti
0.05,0.95,5265,NDC18,4.84092223924942,15.054547170159,0.85,miti
0.05,0.95,5265,RecipientWRIVul,13.4623111065546,40.7237409598991,0.85,miti
0.05,0.95,5265,CPIAPublicAdm,7.82091557717592,9.51211632970088,0.85,miti
0.05,0.95,5265,CPIAbudget,-1.84233751008516,8.06253527359283,0.85,miti
0.05,0.95,5265,RecipientGDPtot,11.9799206415716,3.28944044044569,0.85,miti
0.05,0.95,5265,ProviderGDPtot,1.03506619421201,1.89623675515445,0.85,miti
0.05,0.95,5265,RecipientPop,-62.0095169976317,126.556241988306,0.85,miti
0.05,0.95,5265,ProviderPop,170.632989785538,44.1926643106962,0.85,miti
0.05,0.95,5265,Recipientdebt,16.5491661798057,16.1480562494482,0.85,miti
0.05,0.95,5265,Providerdebt,-0.296201176526231,4.33379291560656,0.85,miti
0.05,0.95,5265,RecipientfisB,59.8371887284963,81.3229647257535,0.85,miti
0.05,0.95,5265,ProviderfisB,315.213981351551,50.1125405502281,0.85,miti
0.05,0.95,5265,distw,-1.84074969595796,4.26401252671121,0.85,miti
0.1,0.9,9176,colony,24.5809190380089,8.50682246606517,0.85,miti
0.1,0.9,9176,comlang,11.5216582194964,4.96516330519088,0.85,miti
0.1,0.9,9176,comrelig,-17.3693675905202,15.181342445615,0.85,miti
0.1,0.9,9176,wto,12.9346347930885,9.00461486832499,0.85,miti
0.1,0.9,9176,EIA,3.83414746519251,3.19696464078796,0.85,miti
0.1,0.9,9176,InvestAgree,6.3016596520225,3.56716268789043,0.85,miti
0.1,0.9,9176,MDBDummy,-0.302565069683102,3.74354252304794,0.85,miti
0.1,0.9,9176,NDCActOnly,7.08309056165473,7.9618632291129,0.85,miti
0.1,0.9,9176,NDCnonGHG,16.9798065826744,9.7571739963748,0.85,miti
0.1,0.9,9176,NDC15,13.7459098063895,6.45722827953315,0.85,miti
0.1,0.9,9176,NDC16,11.9861736141363,8.57430522140456,0.85,miti
0.1,0.9,9176,NDC17,1.06288233055179,9.21275454329263,0.85,miti
0.1,0.9,9176,NDC18,5.03908033570772,13.6574465631622,0.85,miti
0.1,0.9,9176,RecipientWRIVul,16.1712286042854,39.7354445907453,0.85,miti
0.1,0.9,9176,CPIAPublicAdm,7.78792287299458,9.52186075911628,0.85,miti
0.1,0.9,9176,CPIAbudget,-1.90277766216318,8.07406741808675,0.85,miti
0.1,0.9,9176,RecipientGDPtot,11.9730467872075,3.38607811582033,0.85,miti
0.1,0.9,9176,ProviderGDPtot,0.81765681555257,1.62520254185333,0.85,miti
0.1,0.9,9176,RecipientPop,-61.782120033441,127.706839747758,0.85,miti
0.1,0.9,9176,ProviderPop,183.374980343591,37.8169129020549,0.85,miti
0.1,0.9,9176,Recipientdebt,16.9183877012887,16.1579996743822,0.85,miti
0.1,0.9,9176,Providerdebt,-0.762218146997822,4.11307418940755,0.85,miti
0.1,0.9,9176,RecipientfisB,60.0476992804982,82.5915712479096,0.85,miti
0.1,0.9,9176,ProviderfisB,313.132022461347,49.8918300907294,0.85,miti
0.1,0.9,9176,distw,-3.24311680654959,4.2952650468722,0.85,miti
