"Variable","Uncorrelated_Estimate","Uncorrelated_Std. Error","Uncorrelated_t-value","Uncorrelated_Pr(>|t|)","Correlated_Estimate","Correlated_Std. Error","Correlated_t-value","Correlated_Pr(>|t|)"
"corr12",NA,NA,NA,NA,0.22026139128633,0.033490318323999,6.57686765337467,4.80462336582832e-11
"h1.(Intercept)",-0.0277244960700953,0.32809472368451,-0.0845014993193083,0.932657710822278,-0.0469465530606469,0.327785146871527,-0.143223552100264,0.886113629686984
"h1.Colonial Ties",0.805872756654182,0.0411266163284904,19.5949199957866,0,0.806227495233365,0.0411160006180877,19.6086069440978,0
"h1.Common Language",0.662251180173627,0.0217451706024201,30.4550924102624,0,0.660988634083162,0.0217423148375313,30.4010239490311,0
"h1.Common Religion",0.96118222212649,0.0434992812400227,22.0965081428087,0,0.962534504647755,0.0434725315366106,22.1412112574386,0
"h1.CPIAbudget",0.0525024680502528,0.01669151287859,3.14545891868179,0.00165826482338693,0.0513538000893586,0.0166815825044503,3.0784729251951,0.0020806443503576
"h1.CPIAPublicAdm",0.144612067211464,0.0195439371911708,7.39933135257896,1.36779476633819e-13,0.14641182647253,0.0195426200503041,7.4919241174241,6.79456491070596e-14
"h1.Distance",-0.588700513544177,0.016814849109293,-35.0107520869052,0,-0.586378156395756,0.0167995681272755,-34.90435896645,0
"h1.EIA",0.0666985062039475,0.00791446062109052,8.42742283993539,0,0.0659063215926131,0.00790435815432802,8.33797258497532,0
"h1.Investment Agreement",0.105812416121835,0.0175182752414973,6.04011608809447,1.54003387820012e-09,0.108355986838962,0.0175165483702578,6.18592113860424,6.17408790759555e-10
"h1.MDBDummy",0.0489514217584723,0.00368866467304443,13.2707703457551,0,0.0482400537903928,0.00368674504550563,13.0847273665426,0
"h1.INDC15",-0.197682429263994,0.082747970023139,-2.38897013677454,0.0168956756554877,-0.226949442364032,0.0832691706728046,-2.72549180603468,0.00642057700996213
"h1.INDC16",-0.128265476083674,0.025586418339541,-5.01302974029209,5.35796116141185e-07,-0.130254522449637,0.0255003458038943,-5.1079512196162,3.25670695300317e-07
"h1.INDC17",-0.0553819092250655,0.0317117844852731,-1.74641415246703,0.0807390124991771,-0.0533309411945795,0.0315773651877502,-1.68889775563884,0.091239025458316
"h1.INDC18",0.147962166392934,0.0445159379395598,3.32380206374233,0.000887991978120173,0.15334866744043,0.0442064336523393,3.4689219367126,0.000522551265420557
"h1.NDCActOnly",0.480000395596952,0.0189328454381474,25.3527868890647,0,0.476386900875287,0.0189200446767444,25.1789522178475,0
"h1.NDCnonGHG",0.137430734524893,0.0175827752886603,7.81621400880476,5.55111512312578e-15,0.134513812632491,0.0175585877804007,7.6608560047545,1.84297022087776e-14
"h1.Provider GDP",0.160740163211293,0.0763990381903086,2.10395532481563,0.0353823442389145,0.160103276825274,0.0763532000513656,2.09687710164821,0.0360044560425892
"h1.ProviderISO_ARE",-0.819081353613992,0.203794699727359,-4.01914944161835,5.84086164421294e-05,-0.776662861187116,0.202816778786762,-3.82938170023735,0.000128465619815721
"h1.ProviderISO_AUS",2.53360437232572,0.255782737486794,9.9052985249113,0,2.53526295434433,0.255582561130875,9.91954593117217,0
"h1.ProviderISO_AUT",1.54572276651374,0.192192579690578,8.04257255406158,8.88178419700125e-16,1.54704890616441,0.192091680497331,8.05370072331638,8.88178419700125e-16
"h1.ProviderISO_BEL",2.15850762672582,0.200883262395888,10.7450844882834,0,2.15722164806391,0.20078259630039,10.7440669052636,0
"h1.ProviderISO_CAN",1.70006083239051,0.251866230484936,6.74985618007331,1.47992729182533e-11,1.70533878386638,0.251739178496615,6.77422876347914,1.25071064616122e-11
"h1.ProviderISO_CHE",1.96475253949151,0.226866573949752,8.66038793324697,0,1.96170236118929,0.226743967797002,8.65161874094727,0
"h1.ProviderISO_CZE",1.30214687327963,0.146079814384024,8.91394118188337,0,1.3026173215438,0.146017954419075,8.92093939218778,0
"h1.ProviderISO_DEU",2.35611178209049,0.240229540344064,9.80775211373255,0,2.35082044904562,0.240088331873593,9.79148145476447,0
